date,state,county,categoryid,categoryname,demo,visits,avgDuration,p50Duration
2020-02-05,Alabama,,Group,Drug Store,Above65,14756.0,24.0,
2020-02-05,Alabama,,Group,Drug Store,All,157672.0,29.0,10.0
2020-02-05,Alabama,,Group,Drug Store,Below65,142916.0,29.0,
2020-02-05,Alabama,,Group,Fast Food Restaurants,Above65,30332.0,27.0,
2020-02-05,Alabama,,Group,Fast Food Restaurants,All,473729.0,28.0,8.0
2020-02-05,Alabama,,Group,Fast Food Restaurants,Below65,443397.0,28.0,
2020-02-05,Alabama,,Group,Fitness Center,Above65,11605.0,62.0,
2020-02-05,Alabama,,Group,Fitness Center,All,125964.0,69.0,48.0
2020-02-05,Alabama,,Group,Fitness Center,Below65,114359.0,70.0,
2020-02-05,Alabama,,Group,Food,Above65,121931.0,47.0,
2020-02-05,Alabama,,Group,Food,All,1472271.0,51.0,21.0
2020-02-05,Alabama,,Group,Food,Below65,1350340.0,51.0,
2020-02-05,Alabama,,Group,Gas Stations,Above65,34630.0,32.0,
2020-02-05,Alabama,,Group,Gas Stations,All,589765.0,41.0,8.0
2020-02-05,Alabama,,Group,Gas Stations,Below65,555134.0,42.0,
2020-02-05,Alabama,,Group,Government,Above65,11783.0,81.0,
2020-02-05,Alabama,,Group,Government,All,176018.0,102.0,36.0
2020-02-05,Alabama,,Group,Government,Below65,164235.0,103.0,
2020-02-05,Alabama,,Group,Grocery,Above65,49165.0,26.0,
2020-02-05,Alabama,,Group,Grocery,All,470773.0,33.0,13.0
2020-02-05,Alabama,,Group,Grocery,Below65,421608.0,33.0,
2020-02-05,Alabama,,Group,Hardware Stores,Above65,13707.0,35.0,
2020-02-05,Alabama,,Group,Hardware Stores,All,139167.0,40.0,16.0
2020-02-05,Alabama,,Group,Hardware Stores,Below65,125460.0,41.0,
2020-02-05,Alabama,,Group,Hotel,Above65,13176.0,198.0,
2020-02-05,Alabama,,Group,Hotel,All,153915.0,205.0,48.0
2020-02-05,Alabama,,Group,Hotel,Below65,140739.0,206.0,
2020-02-05,Alabama,,Group,Medical,Above65,52005.0,84.0,
2020-02-05,Alabama,,Group,Medical,All,510950.0,93.0,49.0
2020-02-05,Alabama,,Group,Medical,Below65,458945.0,94.0,
2020-02-05,Alabama,,Group,Nightlife Spots,Above65,9626.0,79.0,
2020-02-05,Alabama,,Group,Nightlife Spots,All,126374.0,99.0,39.0
2020-02-05,Alabama,,Group,Nightlife Spots,Below65,116748.0,101.0,
2020-02-05,Alabama,,Group,Office,Above65,7852.0,95.0,
2020-02-05,Alabama,,Group,Office,All,150013.0,130.0,46.0
2020-02-05,Alabama,,Group,Office,Below65,142161.0,132.0,
2020-02-05,Alabama,,Group,Outdoors & Recreation,Above65,25085.0,96.0,
2020-02-05,Alabama,,Group,Outdoors & Recreation,All,335864.0,98.0,29.0
2020-02-05,Alabama,,Group,Outdoors & Recreation,Below65,310779.0,99.0,
2020-02-05,Alabama,,Group,Professional & Other Places,Above65,28242.0,79.0,
2020-02-05,Alabama,,Group,Professional & Other Places,All,491071.0,106.0,31.0
2020-02-05,Alabama,,Group,Professional & Other Places,Below65,462829.0,107.0,
2020-02-05,Alabama,,Group,Residences,Above65,11235.0,60.0,
2020-02-05,Alabama,,Group,Residences,All,141396.0,95.0,26.0
2020-02-05,Alabama,,Group,Residences,Below65,130161.0,98.0,
2020-02-05,Alabama,,Group,School,Above65,19649.0,70.0,
2020-02-05,Alabama,,Group,School,All,462998.0,110.0,27.0
2020-02-05,Alabama,,Group,School,Below65,443349.0,111.0,
2020-02-05,Alabama,,Group,Shops & Services,Above65,97829.0,42.0,
2020-02-05,Alabama,,Group,Shops & Services,All,1033424.0,51.0,18.0
2020-02-05,Alabama,,Group,Shops & Services,Below65,935595.0,52.0,
2020-02-05,Alabama,,Group,Spiritual Center,Above65,19690.0,69.0,
2020-02-05,Alabama,,Group,Spiritual Center,All,230760.0,80.0,22.0
2020-02-05,Alabama,,Group,Spiritual Center,Below65,211070.0,81.0,
2020-02-05,Alabama,,Group,Sports,Above65,10647.0,85.0,
2020-02-05,Alabama,,Group,Sports,All,92302.0,82.0,35.0
2020-02-05,Alabama,,Group,Sports,Below65,81655.0,81.0,
2020-02-05,Alabama,,Group,Travel & Transport,Above65,13920.0,80.0,
2020-02-05,Alabama,,Group,Travel & Transport,All,176621.0,83.0,20.0
2020-02-05,Alabama,,Group,Travel & Transport,Below65,162701.0,83.0,
2020-02-06,Alabama,,Group,Airport,Above65,2863.0,102.0,
2020-02-06,Alabama,,Group,Airport,All,44945.0,114.0,47.0
2020-02-06,Alabama,,Group,Airport,Below65,42082.0,115.0,
2020-02-06,Alabama,,Group,Alcohol,Above65,2146.0,54.0,
2020-02-06,Alabama,,Group,Alcohol,All,24664.0,70.0,13.0
2020-02-06,Alabama,,Group,Alcohol,Below65,22518.0,71.0,
2020-02-06,Alabama,,Group,Arts & Entertainment,Above65,9239.0,85.0,
2020-02-06,Alabama,,Group,Arts & Entertainment,All,152125.0,88.0,33.0
2020-02-06,Alabama,,Group,Arts & Entertainment,Below65,142886.0,88.0,
2020-02-06,Alabama,,Group,Banks,Above65,7004.0,32.0,
2020-02-06,Alabama,,Group,Banks,All,89431.0,43.0,9.0
2020-02-06,Alabama,,Group,Banks,Below65,82427.0,44.0,
2020-02-06,Alabama,,Group,Beach,Above65,968.0,254.0,
2020-02-06,Alabama,,Group,Beach,All,7274.0,183.0,31.0
2020-02-06,Alabama,,Group,Beach,Below65,6306.0,173.0,
2020-02-06,Alabama,,Group,Big Box Stores,Above65,28967.0,33.0,
2020-02-06,Alabama,,Group,Big Box Stores,All,390283.0,37.0,20.0
2020-02-06,Alabama,,Group,Big Box Stores,Below65,361316.0,37.0,
2020-02-06,Alabama,,Group,Colleges & Universities,Above65,8183.0,83.0,
2020-02-06,Alabama,,Group,Colleges & Universities,All,452360.0,115.0,70.0
2020-02-06,Alabama,,Group,Colleges & Universities,Below65,444177.0,115.0,
2020-02-06,Alabama,,Group,Convenience Store,Above65,9193.0,32.0,
2020-02-06,Alabama,,Group,Convenience Store,All,143711.0,39.0,8.0
2020-02-06,Alabama,,Group,Convenience Store,Below65,134518.0,40.0,
2020-02-06,Alabama,,Group,Discount Stores,Above65,13142.0,36.0,
2020-02-06,Alabama,,Group,Discount Stores,All,219697.0,43.0,11.0
2020-02-06,Alabama,,Group,Discount Stores,Below65,206555.0,43.0,
2020-02-06,Alabama,,Group,Drug Store,Above65,14442.0,20.0,
2020-02-06,Alabama,,Group,Drug Store,All,152861.0,28.0,10.0
2020-02-06,Alabama,,Group,Drug Store,Below65,138419.0,29.0,
2020-02-06,Alabama,,Group,Fast Food Restaurants,Above65,32157.0,24.0,
2020-02-06,Alabama,,Group,Fast Food Restaurants,All,484541.0,25.0,8.0
2020-02-06,Alabama,,Group,Fast Food Restaurants,Below65,452384.0,25.0,
2020-02-06,Alabama,,Group,Fitness Center,Above65,9208.0,65.0,
2020-02-06,Alabama,,Group,Fitness Center,All,102675.0,71.0,48.0
2020-02-06,Alabama,,Group,Fitness Center,Below65,93467.0,71.0,
2020-02-06,Alabama,,Group,Food,Above65,109110.0,48.0,
2020-02-06,Alabama,,Group,Food,All,1430269.0,50.0,21.0
2020-02-06,Alabama,,Group,Food,Below65,1321158.0,50.0,
2020-02-06,Alabama,,Group,Gas Stations,Above65,35467.0,35.0,
2020-02-06,Alabama,,Group,Gas Stations,All,592710.0,45.0,8.0
2020-02-06,Alabama,,Group,Gas Stations,Below65,557243.0,46.0,
2020-02-06,Alabama,,Group,Government,Above65,10446.0,83.0,
2020-02-06,Alabama,,Group,Government,All,166448.0,102.0,32.0
2020-02-06,Alabama,,Group,Government,Below65,156002.0,104.0,
2020-02-06,Alabama,,Group,Grocery,Above65,40590.0,28.0,
2020-02-06,Alabama,,Group,Grocery,All,431950.0,31.0,13.0
2020-02-06,Alabama,,Group,Grocery,Below65,391360.0,31.0,
2020-02-06,Alabama,,Group,Hardware Stores,Above65,13088.0,34.0,
2020-02-06,Alabama,,Group,Hardware Stores,All,134506.0,38.0,15.0
2020-02-06,Alabama,,Group,Hardware Stores,Below65,121418.0,38.0,
2020-02-06,Alabama,,Group,Hotel,Above65,11725.0,219.0,
2020-02-06,Alabama,,Group,Hotel,All,146703.0,218.0,53.0
2020-02-06,Alabama,,Group,Hotel,Below65,134978.0,218.0,
2020-02-06,Alabama,,Group,Medical,Above65,44772.0,71.0,
2020-02-06,Alabama,,Group,Medical,All,486475.0,92.0,49.0
2020-02-06,Alabama,,Group,Medical,Below65,441704.0,94.0,
2020-02-06,Alabama,,Group,Nightlife Spots,Above65,7450.0,66.0,
2020-02-06,Alabama,,Group,Nightlife Spots,All,118124.0,95.0,39.0
2020-02-06,Alabama,,Group,Nightlife Spots,Below65,110674.0,97.0,
2020-02-06,Alabama,,Group,Office,Above65,6877.0,87.0,
2020-02-06,Alabama,,Group,Office,All,138336.0,122.0,43.0
2020-02-06,Alabama,,Group,Office,Below65,131459.0,124.0,
2020-02-06,Alabama,,Group,Outdoors & Recreation,Above65,24580.0,96.0,
2020-02-06,Alabama,,Group,Outdoors & Recreation,All,326863.0,95.0,27.0
2020-02-06,Alabama,,Group,Outdoors & Recreation,Below65,302283.0,95.0,
2020-02-06,Alabama,,Group,Professional & Other Places,Above65,28336.0,79.0,
2020-02-06,Alabama,,Group,Professional & Other Places,All,482554.0,106.0,31.0
2020-02-06,Alabama,,Group,Professional & Other Places,Below65,454219.0,108.0,
2020-02-06,Alabama,,Group,Residences,Above65,6613.0,88.0,
2020-02-06,Alabama,,Group,Residences,All,118434.0,113.0,30.0
2020-02-06,Alabama,,Group,Residences,Below65,111820.0,115.0,
2020-02-06,Alabama,,Group,School,Above65,16638.0,79.0,
2020-02-06,Alabama,,Group,School,All,394590.0,107.0,26.0
2020-02-06,Alabama,,Group,School,Below65,377952.0,108.0,
2020-02-06,Alabama,,Group,Shops & Services,Above65,87311.0,47.0,
2020-02-06,Alabama,,Group,Shops & Services,All,1023896.0,51.0,18.0
2020-02-06,Alabama,,Group,Shops & Services,Below65,936585.0,51.0,
2020-02-06,Alabama,,Group,Spiritual Center,Above65,15302.0,79.0,
2020-02-06,Alabama,,Group,Spiritual Center,All,213630.0,86.0,32.0
2020-02-06,Alabama,,Group,Spiritual Center,Below65,198328.0,86.0,
2020-02-06,Alabama,,Group,Sports,Above65,7343.0,85.0,
2020-02-06,Alabama,,Group,Sports,All,74450.0,89.0,28.0
2020-02-06,Alabama,,Group,Sports,Below65,67107.0,89.0,
2020-02-06,Alabama,,Group,Travel & Transport,Above65,12552.0,53.0,
2020-02-06,Alabama,,Group,Travel & Transport,All,170221.0,77.0,18.0
2020-02-06,Alabama,,Group,Travel & Transport,Below65,157669.0,79.0,
2020-02-07,Alabama,,Group,Airport,Above65,4560.0,64.0,
2020-02-07,Alabama,,Group,Airport,All,53974.0,75.0,26.0
2020-02-07,Alabama,,Group,Airport,Below65,49414.0,76.0,
2020-02-07,Alabama,,Group,Alcohol,Above65,2325.0,39.0,
2020-02-07,Alabama,,Group,Alcohol,All,32233.0,57.0,9.0
2020-02-07,Alabama,,Group,Alcohol,Below65,29908.0,58.0,
2020-02-07,Alabama,,Group,Arts & Entertainment,Above65,12386.0,73.0,
2020-02-07,Alabama,,Group,Arts & Entertainment,All,195732.0,90.0,40.0
2020-02-07,Alabama,,Group,Arts & Entertainment,Below65,183347.0,91.0,
2020-02-07,Alabama,,Group,Banks,Above65,9813.0,24.0,
2020-02-07,Alabama,,Group,Banks,All,132349.0,35.0,8.0
2020-02-07,Alabama,,Group,Banks,Below65,122536.0,36.0,
2020-02-07,Alabama,,Group,Beach,Above65,2543.0,29.0,
2020-02-07,Alabama,,Group,Beach,All,9373.0,59.0,14.0
2020-02-07,Alabama,,Group,Beach,Below65,6830.0,69.0,
2020-02-07,Alabama,,Group,Big Box Stores,Above65,38975.0,37.0,
2020-02-07,Alabama,,Group,Big Box Stores,All,476209.0,37.0,22.0
2020-02-07,Alabama,,Group,Big Box Stores,Below65,437234.0,37.0,
2020-02-07,Alabama,,Group,Colleges & Universities,Above65,8075.0,102.0,
2020-02-07,Alabama,,Group,Colleges & Universities,All,469333.0,110.0,57.0
2020-02-07,Alabama,,Group,Colleges & Universities,Below65,461258.0,110.0,
2020-02-07,Alabama,,Group,Convenience Store,Above65,9846.0,53.0,
2020-02-07,Alabama,,Group,Convenience Store,All,164600.0,40.0,8.0
2020-02-07,Alabama,,Group,Convenience Store,Below65,154754.0,39.0,
2020-02-07,Alabama,,Group,Discount Stores,Above65,18337.0,40.0,
2020-02-07,Alabama,,Group,Discount Stores,All,281947.0,44.0,13.0
2020-02-07,Alabama,,Group,Discount Stores,Below65,263609.0,44.0,
2020-02-07,Alabama,,Group,Drug Store,Above65,14626.0,24.0,
2020-02-07,Alabama,,Group,Drug Store,All,169835.0,29.0,10.0
2020-02-07,Alabama,,Group,Drug Store,Below65,155209.0,29.0,
2020-02-07,Alabama,,Group,Fast Food Restaurants,Above65,35077.0,29.0,
2020-02-07,Alabama,,Group,Fast Food Restaurants,All,568893.0,26.0,8.0
2020-02-07,Alabama,,Group,Fast Food Restaurants,Below65,533815.0,25.0,
2020-02-07,Alabama,,Group,Fitness Center,Above65,10558.0,65.0,
2020-02-07,Alabama,,Group,Fitness Center,All,123159.0,69.0,45.0
2020-02-07,Alabama,,Group,Fitness Center,Below65,112601.0,69.0,
2020-02-07,Alabama,,Group,Food,Above65,145525.0,43.0,
2020-02-07,Alabama,,Group,Food,All,1777467.0,48.0,20.0
2020-02-07,Alabama,,Group,Food,Below65,1631942.0,48.0,
2020-02-07,Alabama,,Group,Gas Stations,Above65,45373.0,30.0,
2020-02-07,Alabama,,Group,Gas Stations,All,713071.0,38.0,7.0
2020-02-07,Alabama,,Group,Gas Stations,Below65,667698.0,38.0,
2020-02-07,Alabama,,Group,Government,Above65,9894.0,66.0,
2020-02-07,Alabama,,Group,Government,All,172280.0,94.0,27.0
2020-02-07,Alabama,,Group,Government,Below65,162386.0,96.0,
2020-02-07,Alabama,,Group,Grocery,Above65,54954.0,26.0,
2020-02-07,Alabama,,Group,Grocery,All,524312.0,31.0,14.0
2020-02-07,Alabama,,Group,Grocery,Below65,469357.0,32.0,
2020-02-07,Alabama,,Group,Hardware Stores,Above65,15447.0,28.0,
2020-02-07,Alabama,,Group,Hardware Stores,All,165718.0,37.0,14.0
2020-02-07,Alabama,,Group,Hardware Stores,Below65,150272.0,38.0,
2020-02-07,Alabama,,Group,Hotel,Above65,17782.0,207.0,
2020-02-07,Alabama,,Group,Hotel,All,174574.0,207.0,40.0
2020-02-07,Alabama,,Group,Hotel,Below65,156792.0,207.0,
2020-02-07,Alabama,,Group,Medical,Above65,39469.0,73.0,
2020-02-07,Alabama,,Group,Medical,All,463742.0,83.0,38.0
2020-02-07,Alabama,,Group,Medical,Below65,424273.0,84.0,
2020-02-07,Alabama,,Group,Nightlife Spots,Above65,8246.0,66.0,
2020-02-07,Alabama,,Group,Nightlife Spots,All,160244.0,88.0,41.0
2020-02-07,Alabama,,Group,Nightlife Spots,Below65,151998.0,89.0,
2020-02-07,Alabama,,Group,Office,Above65,7105.0,89.0,
2020-02-07,Alabama,,Group,Office,All,142552.0,116.0,39.0
2020-02-07,Alabama,,Group,Office,Below65,135447.0,118.0,
2020-02-07,Alabama,,Group,Outdoors & Recreation,Above65,34018.0,95.0,
2020-02-07,Alabama,,Group,Outdoors & Recreation,All,411407.0,97.0,27.0
2020-02-07,Alabama,,Group,Outdoors & Recreation,Below65,377389.0,97.0,
2020-02-07,Alabama,,Group,Professional & Other Places,Above65,31678.0,67.0,
2020-02-07,Alabama,,Group,Professional & Other Places,All,502488.0,93.0,27.0
2020-02-07,Alabama,,Group,Professional & Other Places,Below65,470811.0,95.0,
2020-02-07,Alabama,,Group,Residences,Above65,9049.0,84.0,
2020-02-07,Alabama,,Group,Residences,All,143188.0,104.0,27.0
2020-02-07,Alabama,,Group,Residences,Below65,134139.0,106.0,
2020-02-07,Alabama,,Group,School,Above65,21738.0,59.0,
2020-02-07,Alabama,,Group,School,All,488905.0,103.0,26.0
2020-02-07,Alabama,,Group,School,Below65,467167.0,105.0,
2020-02-07,Alabama,,Group,Shops & Services,Above65,126978.0,42.0,
2020-02-07,Alabama,,Group,Shops & Services,All,1365235.0,47.0,18.0
2020-02-07,Alabama,,Group,Shops & Services,Below65,1238257.0,47.0,
2020-02-07,Alabama,,Group,Spiritual Center,Above65,19566.0,73.0,
2020-02-07,Alabama,,Group,Spiritual Center,All,239123.0,81.0,23.0
2020-02-07,Alabama,,Group,Spiritual Center,Below65,219558.0,81.0,
2020-02-07,Alabama,,Group,Sports,Above65,11897.0,107.0,
2020-02-07,Alabama,,Group,Sports,All,105389.0,99.0,37.0
2020-02-07,Alabama,,Group,Sports,Below65,93493.0,98.0,
2020-02-07,Alabama,,Group,Travel & Transport,Above65,17834.0,66.0,
2020-02-07,Alabama,,Group,Travel & Transport,All,200309.0,75.0,16.0
2020-02-07,Alabama,,Group,Travel & Transport,Below65,182475.0,76.0,
2020-02-08,Alabama,,Group,Airport,Above65,1587.0,63.0,
2020-02-08,Alabama,,Group,Airport,All,37800.0,90.0,34.0
2020-02-08,Alabama,,Group,Airport,Below65,36214.0,91.0,
2020-02-08,Alabama,,Group,Alcohol,Above65,2092.0,46.0,
2020-02-08,Alabama,,Group,Alcohol,All,36566.0,48.0,12.0
2020-02-08,Alabama,,Group,Alcohol,Below65,34474.0,48.0,
2020-02-08,Alabama,,Group,Arts & Entertainment,Above65,15367.0,118.0,
2020-02-08,Alabama,,Group,Arts & Entertainment,All,287644.0,106.0,61.0
2020-02-08,Alabama,,Group,Arts & Entertainment,Below65,272277.0,106.0,
2020-02-08,Alabama,,Group,Banks,Above65,3321.0,20.0,
2020-02-08,Alabama,,Group,Banks,All,66267.0,33.0,9.0
2020-02-08,Alabama,,Group,Banks,Below65,62946.0,34.0,
2020-02-08,Alabama,,Group,Beach,Above65,3995.0,60.0,
2020-02-08,Alabama,,Group,Beach,All,16407.0,79.0,18.0
2020-02-08,Alabama,,Group,Beach,Below65,12412.0,85.0,
2020-02-08,Alabama,,Group,Big Box Stores,Above65,33349.0,32.0,
2020-02-08,Alabama,,Group,Big Box Stores,All,558334.0,36.0,24.0
2020-02-08,Alabama,,Group,Big Box Stores,Below65,524985.0,36.0,
2020-02-08,Alabama,,Group,Colleges & Universities,Above65,9315.0,101.0,
2020-02-08,Alabama,,Group,Colleges & Universities,All,295269.0,115.0,64.0
2020-02-08,Alabama,,Group,Colleges & Universities,Below65,285955.0,116.0,
2020-02-08,Alabama,,Group,Convenience Store,Above65,7866.0,42.0,
2020-02-08,Alabama,,Group,Convenience Store,All,159953.0,54.0,9.0
2020-02-08,Alabama,,Group,Convenience Store,Below65,152088.0,54.0,
2020-02-08,Alabama,,Group,Discount Stores,Above65,16717.0,37.0,
2020-02-08,Alabama,,Group,Discount Stores,All,322766.0,45.0,12.0
2020-02-08,Alabama,,Group,Discount Stores,Below65,306049.0,45.0,
2020-02-08,Alabama,,Group,Drug Store,Above65,11628.0,21.0,
2020-02-08,Alabama,,Group,Drug Store,All,154843.0,27.0,11.0
2020-02-08,Alabama,,Group,Drug Store,Below65,143215.0,28.0,
2020-02-08,Alabama,,Group,Fast Food Restaurants,Above65,31886.0,22.0,
2020-02-08,Alabama,,Group,Fast Food Restaurants,All,595634.0,28.0,9.0
2020-02-08,Alabama,,Group,Fast Food Restaurants,Below65,563748.0,28.0,
2020-02-08,Alabama,,Group,Fitness Center,Above65,4694.0,65.0,
2020-02-08,Alabama,,Group,Fitness Center,All,102733.0,74.0,52.0
2020-02-08,Alabama,,Group,Fitness Center,Below65,98039.0,75.0,
2020-02-08,Alabama,,Group,Food,Above65,120058.0,49.0,
2020-02-08,Alabama,,Group,Food,All,1960260.0,55.0,27.0
2020-02-08,Alabama,,Group,Food,Below65,1840202.0,55.0,
2020-02-08,Alabama,,Group,Gas Stations,Above65,37768.0,35.0,
2020-02-08,Alabama,,Group,Gas Stations,All,673963.0,44.0,7.0
2020-02-08,Alabama,,Group,Gas Stations,Below65,636195.0,45.0,
2020-02-08,Alabama,,Group,Government,Above65,4607.0,107.0,
2020-02-08,Alabama,,Group,Government,All,87771.0,94.0,29.0
2020-02-08,Alabama,,Group,Government,Below65,83163.0,93.0,
2020-02-08,Alabama,,Group,Grocery,Above65,47584.0,28.0,
2020-02-08,Alabama,,Group,Grocery,All,573016.0,33.0,15.0
2020-02-08,Alabama,,Group,Grocery,Below65,525432.0,33.0,
2020-02-08,Alabama,,Group,Hardware Stores,Above65,20905.0,27.0,
2020-02-08,Alabama,,Group,Hardware Stores,All,211744.0,37.0,18.0
2020-02-08,Alabama,,Group,Hardware Stores,Below65,190839.0,38.0,
2020-02-08,Alabama,,Group,Hotel,Above65,18695.0,264.0,
2020-02-08,Alabama,,Group,Hotel,All,210026.0,233.0,59.0
2020-02-08,Alabama,,Group,Hotel,Below65,191331.0,230.0,
2020-02-08,Alabama,,Group,Medical,Above65,13726.0,67.0,
2020-02-08,Alabama,,Group,Medical,All,207452.0,94.0,34.0
2020-02-08,Alabama,,Group,Medical,Below65,193726.0,96.0,
2020-02-08,Alabama,,Group,Nightlife Spots,Above65,13162.0,67.0,
2020-02-08,Alabama,,Group,Nightlife Spots,All,225897.0,93.0,54.0
2020-02-08,Alabama,,Group,Nightlife Spots,Below65,212734.0,95.0,
2020-02-08,Alabama,,Group,Office,Above65,2715.0,72.0,
2020-02-08,Alabama,,Group,Office,All,63089.0,97.0,27.0
2020-02-08,Alabama,,Group,Office,Below65,60374.0,98.0,
2020-02-08,Alabama,,Group,Outdoors & Recreation,Above65,32069.0,107.0,
2020-02-08,Alabama,,Group,Outdoors & Recreation,All,459131.0,113.0,36.0
2020-02-08,Alabama,,Group,Outdoors & Recreation,Below65,427062.0,114.0,
2020-02-08,Alabama,,Group,Professional & Other Places,Above65,19090.0,80.0,
2020-02-08,Alabama,,Group,Professional & Other Places,All,349869.0,106.0,34.0
2020-02-08,Alabama,,Group,Professional & Other Places,Below65,330779.0,107.0,
2020-02-08,Alabama,,Group,Residences,Above65,8380.0,73.0,
2020-02-08,Alabama,,Group,Residences,All,155805.0,118.0,35.0
2020-02-08,Alabama,,Group,Residences,Below65,147425.0,120.0,
2020-02-08,Alabama,,Group,School,Above65,15673.0,140.0,
2020-02-08,Alabama,,Group,School,All,291735.0,114.0,56.0
2020-02-08,Alabama,,Group,School,Below65,276062.0,112.0,
2020-02-08,Alabama,,Group,Shops & Services,Above65,100206.0,39.0,
2020-02-08,Alabama,,Group,Shops & Services,All,1554333.0,47.0,22.0
2020-02-08,Alabama,,Group,Shops & Services,Below65,1454127.0,47.0,
2020-02-08,Alabama,,Group,Spiritual Center,Above65,19166.0,111.0,
2020-02-08,Alabama,,Group,Spiritual Center,All,265269.0,109.0,51.0
2020-02-08,Alabama,,Group,Spiritual Center,Below65,246104.0,109.0,
2020-02-08,Alabama,,Group,Sports,Above65,11370.0,119.0,
2020-02-08,Alabama,,Group,Sports,All,129441.0,119.0,62.0
2020-02-08,Alabama,,Group,Sports,Below65,118071.0,119.0,
2020-02-08,Alabama,,Group,Travel & Transport,Above65,12658.0,66.0,
2020-02-08,Alabama,,Group,Travel & Transport,All,191276.0,81.0,19.0
2020-02-08,Alabama,,Group,Travel & Transport,Below65,178618.0,82.0,
2020-02-09,Alabama,,Group,Airport,Above65,2229.0,61.0,
2020-02-09,Alabama,,Group,Airport,All,34289.0,100.0,37.0
2020-02-09,Alabama,,Group,Airport,Below65,32060.0,103.0,
2020-02-09,Alabama,,Group,Alcohol,Above65,629.0,92.0,
2020-02-09,Alabama,,Group,Alcohol,All,18274.0,66.0,13.0
2020-02-09,Alabama,,Group,Alcohol,Below65,17645.0,65.0,
2020-02-09,Alabama,,Group,Arts & Entertainment,Above65,14480.0,73.0,
2020-02-09,Alabama,,Group,Arts & Entertainment,All,231713.0,106.0,67.0
2020-02-09,Alabama,,Group,Arts & Entertainment,Below65,217233.0,108.0,
2020-02-09,Alabama,,Group,Banks,Above65,2298.0,38.0,
2020-02-09,Alabama,,Group,Banks,All,42479.0,39.0,10.0
2020-02-09,Alabama,,Group,Banks,Below65,40181.0,39.0,
2020-02-09,Alabama,,Group,Beach,Above65,2825.0,47.0,
2020-02-09,Alabama,,Group,Beach,All,15433.0,76.0,22.0
2020-02-09,Alabama,,Group,Beach,Below65,12607.0,83.0,
2020-02-09,Alabama,,Group,Big Box Stores,Above65,31722.0,32.0,
2020-02-09,Alabama,,Group,Big Box Stores,All,550139.0,36.0,24.0
2020-02-09,Alabama,,Group,Big Box Stores,Below65,518417.0,37.0,
2020-02-09,Alabama,,Group,Colleges & Universities,Above65,5034.0,99.0,
2020-02-09,Alabama,,Group,Colleges & Universities,All,199800.0,105.0,45.0
2020-02-09,Alabama,,Group,Colleges & Universities,Below65,194766.0,105.0,
2020-02-09,Alabama,,Group,Convenience Store,Above65,5838.0,44.0,
2020-02-09,Alabama,,Group,Convenience Store,All,145702.0,51.0,8.0
2020-02-09,Alabama,,Group,Convenience Store,Below65,139863.0,51.0,
2020-02-09,Alabama,,Group,Discount Stores,Above65,16285.0,54.0,
2020-02-09,Alabama,,Group,Discount Stores,All,313070.0,47.0,13.0
2020-02-09,Alabama,,Group,Discount Stores,Below65,296785.0,47.0,
2020-02-09,Alabama,,Group,Drug Store,Above65,10086.0,35.0,
2020-02-09,Alabama,,Group,Drug Store,All,135907.0,32.0,10.0
